date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200905,IN,98961,,1030117,,totalTestsViral,1642534,771,11318,249,2260,77,,75680,A+,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,3362,11318,2020-09-04T23:59:00Z,1642534,103626,,,3138,224,,1129078,,,,,,,,,,,18,1077,10574,1129078,21522,1129078,12,53,481344bd09264712f99b0e8602fa77ab2d44bb48,0,0,0,0,0,
20200905,KS,45220,,381985,,posNeg,427205,314,2415,101,661,36,211,1785,A+,9/4/2020 10:00,2020-09-04T10:00:00Z,09/04 06:00,481,2415,2020-09-04T10:00:00Z,,,,,,,,427205,,,,,,,,,,,20,0,0,427205,0,427205,0,0,b65d6e413ee1c9a5cd4eda004371ed15e6349458,0,0,0,0,0,
20200905,KY,52464,4977,819355,,totalTestsViral,866842,535,4713,128,1414,,,10613,B,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,993,4713,2020-09-05T00:00:00Z,866842,,,47487,984,9,,,47702,,,,,,,,15830,,21,787,18592,871819,19233,871819,6,14,3013ca0a71e62e57629567a74091ebf252e62a0b,0,0,0,0,0,
20200905,LA,152369,896,1780275,,posNeg,1932644,808,,,,96,,134432,A,9/4/2020 13:00,2020-09-04T13:00:00Z,09/04 09:00,5035,,2020-09-04T13:00:00Z,1931748,,,151473,4872,163,,,,,,,,,,,,,22,0,0,1932644,0,1932644,0,0,7528f3262864e0d1d23186ddece4d547364c1f84,0,0,0,0,0,
20200905,MA,122196,1742,1719479,,totalTestsViral,2660462,325,12347,48,,25,,105769,A+,9/5/2020 08:00,2020-09-05T08:00:00Z,09/05 04:00,9116,12347,2020-09-05T08:00:00Z,2660462,158624,,120454,8907,209,,1839933,,,,114635,,,92567,,,,25,438,20373,1841675,60150,1841675,16,12,5947ea32ae930b1cf04b4deb11dfee326d840458,0,0,0,0,0,
20200905,MD,111607,,1272848,,totalTestsViral,2047516,353,14516,100,,,,7099,A+,9/5/2020 10:00,2020-09-05T10:00:00Z,09/05 06:00,3796,14516,2020-09-05T10:00:00Z,2047516,132974,,111607,3652,144,,1384455,,,,122033,10303,111730,,,,,24,776,12214,1384455,28192,1384455,7,43,f68be4cc4b02db6e456fd046b91102ce3e7b7f02,0,0,0,0,0,
20200905,ME,4667,470,287308,,posNeg,291975,5,424,2,,2,,4037,A+,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,134,424,2020-09-04T23:59:00Z,291505,5837,285420,4197,133,1,,,9738,488,9237,,,,,,,,23,35,5337,291975,5372,291975,0,1,c2fefa3b021a876d1e647ad5d6bc6780a87c01d9,0,0,0,0,0,
20200905,MI,117191,10976,2801811,,posNeg,2919002,616,,158,,71,,80678,A+,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,6806,,2020-09-05T00:00:00Z,2951815,150004,2801811,106215,6534,272,,,263721,,,,,,,,,,26,896,40125,2919002,41021,2919002,8,0,92930370b83e92b4dd487f8860ae1180a47b41c4,0,0,0,0,0,
20200905,MN,79880,,1097920,,totalTestEncountersViral,1577466,279,6676,133,1878,,,71507,A+,9/4/2020 17:00,2020-09-04T17:00:00Z,09/04 13:00,1903,6676,2020-09-04T17:00:00Z,,,,79880,1851,52,1577466,1177800,,,,,,,,,,,27,914,8579,1177800,18635,1177800,4,41,75b0a64c63a27e1470d1bd8d5e704dfaae15b34e,0,0,0,0,0,
20200905,MO,92202,,946099,,totalTestsViral,1360462,934,,,,113,,,A,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,1639,,2020-09-05T00:00:00Z,1360462,101521,1256574,92202,,,,1038301,,,,69847,3040,66807,,,,,29,1987,14584,1038301,20791,1038301,77,0,d199f68e5d9f643cccbb9561d0e32a8bebfb2899,0,0,0,0,0,
20200905,MP,58,,13484,,posNeg,13542,,4,,,,,29,C,9/1/2020 00:00,2020-09-01T00:00:00Z,08/31 20:00,2,4,2020-09-01T00:00:00Z,17626,,,58,2,,,13540,,,,,,,,,,,69,1,0,13542,1,13542,0,0,1767ca6b8cf0bb1cf24bcb602f8f12070391c9d5,0,0,0,0,0,
20200905,MS,86478,4568,510921,,posNeg,597399,758,5326,186,,111,,67918,A+,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,2569,5326,2020-09-04T00:00:00Z,592831,,,81910,2401,168,,,27468,95,,,,,,,33480,,28,539,9456,597399,9995,597399,11,0,8baaaae276ca8a818ea499986e5df28490479bb3,0,0,0,0,0,
20200905,MT,8164,,252886,,posNeg,261050,151,477,,,,,6219,B,9/5/2020 01:59,2020-09-05T01:59:00Z,09/04 21:59,116,477,2020-09-05T01:59:00Z,261050,,,8164,,,,,,,,,,,,,,,30,145,917,261050,1062,261050,2,3,d63911fe393b1e4711d935986b7852c02262df8a,0,0,0,0,0,
20200905,NC,175815,,2235056,,posNeg,2410871,831,,254,,,,145884,A+,9/5/2020 12:00,2020-09-05T12:00:00Z,09/05 08:00,2889,,2020-09-05T12:00:00Z,2410871,,,175815,2889,,,,,,,,,,,,,,37,1561,20214,2410871,21775,2410871,50,0,7a0abb5f12bc7e40a5a580221b95f4171822e8c0,0,0,0,0,0,
20200905,ND,13327,,196165,,totalTestEncountersViral,483824,67,596,18,159,,,10640,A,9/5/2020 01:59,2020-09-05T01:59:00Z,09/04 21:59,159,596,2020-09-05T01:59:00Z,500132,,,13327,155,4,483824,209213,8904,359,8545,,,,,,,,38,356,1382,209492,7031,209492,5,6,a1b40548b0b92e7996339f28ea91b2e2385e65e8,0,0,0,0,0,
20200905,NE,35661,,339863,,totalTestsViral,495998,174,2060,,,,,26973,A+,9/4/2020 20:10,2020-09-04T20:10:00Z,09/04 16:10,404,2060,2020-09-04T20:10:00Z,495998,43375,451629,35661,,,,375973,,,,,,,,,,,31,192,1740,375524,2922,375524,0,27,5a5aa46e3f8b524e6bbf228f7d9d915885e8a2d6,0,0,0,0,0,
20200905,NH,7424,,211321,,totalTestsViral,346063,9,717,,227,,,6742,B,9/5/2020 09:00,2020-09-05T09:00:00Z,09/05 05:00,432,717,2020-09-05T09:00:00Z,346063,,,7424,,,,218745,30766,,,30105,,,,,,,33,56,1426,218745,4078,218745,0,1,bf2b5478951f35d218c71ac24d7fbafc4da8f518,0,0,0,0,0,
20200905,NJ,193747,,2771300,,posNeg,2965047,389,22790,69,,31,,34112,A+,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,15984,22790,2020-09-05T00:00:00Z,2964722,,,193747,14202,1782,,,,,,,,,,,,,34,325,0,2965047,325,2965047,7,20,7f002dca1078877b2f988ce5d13efacf1dadf33f,0,0,0,0,0,
20200905,NM,26048,,761763,,posNeg,787811,68,3171,,,,,13460,B,9/5/2020 17:30,2020-09-05T17:30:00Z,09/05 13:30,800,3171,2020-09-05T17:30:00Z,787811,,,26048,,,,,,,,,,,,,,,35,146,5621,787811,5767,787811,6,0,3120c8388ec2a4165ead507617af0e8da9302bb7,0,0,0,0,0,
20200905,NV,71102,,541902,,totalTestEncountersViral,871821,597,,184,,114,,,A+,9/5/2020 02:59,2020-09-05T02:59:00Z,09/04 22:59,1388,,2020-09-05T02:59:00Z,885384,,,71102,,,871821,612405,,,,,,,,,,,32,390,3799,613004,7125,613004,13,0,592d46f397596990246955592a66b5026dd9551d,0,0,0,0,0,
20200905,NY,438772,,8271842,,totalTestEncountersViral,8710614,425,89995,115,,61,,75366,A,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,25350,89995,2020-09-04T23:59:00Z,,,,438772,,,8710614,,,,,,,,,,,,36,801,98960,8710614,99761,8710614,2,0,6eb3c910a21b488669e67ea03eb7d8d32476b8f5,0,0,0,0,0,
20200905,OH,129785,6706,2248125,,posNeg,2377910,717,13808,253,3032,136,,107972,A+,9/5/2020 14:00,2020-09-05T14:00:00Z,09/05 10:00,4256,13808,2020-09-05T14:00:00Z,2371204,,,123079,3969,287,,,,,,,,,,,,,39,1341,26984,2377910,28325,2377910,8,77,99afead94b73d47dcd7ee183fcac7519acc90edc,0,0,0,0,0,
20200905,OK,63187,,860086,5021,posNeg,923273,472,5105,208,,,,52740,A+,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,850,5105,2020-09-05T00:00:00Z,939500,73487,860086,63187,,,,,73173,3453,,,,,,,,,40,1147,7731,928294,8878,923273,4,44,08160cab0e2de4da367de300df7ee0e850a2cd10,0,0,0,0,0,
20200905,OR,27856,1333,552251,,posNeg,580107,147,2161,45,,23,,5198,A+,9/5/2020 03:01,2020-09-05T03:01:00Z,09/04 23:01,480,2161,2020-09-05T03:01:00Z,,,552251,26268,,,,575596,,,,,,,,,,,41,255,2923,580107,3178,580107,5,0,b81bec6114c6d88ede68a8710d7d7dc667552879,0,0,0,0,0,
20200905,PA,138625,3982,1589081,,posNeg,1727706,505,,,,66,,112286,A+,9/5/2020 12:00,2020-09-05T12:00:00Z,09/05 08:00,7760,,2020-09-05T12:00:00Z,2378455,,,134643,,,,1723724,,,,,,,,,,,42,963,12202,1727706,13165,1727706,18,0,b80ae8dc9bf9ca86a1c7181bf6de062511c56f1f,0,0,0,0,0,
20200905,PR,16243,,305972,,posNeg,322215,369,,76,,67,,,C,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,464,,2020-09-05T00:00:00Z,415664,20103,395291,16243,309,155,,,,18249,,,,,,,,,72,142,0,322215,142,322215,9,0,3c5b4de9d0de64428ec6dbbd98c0069b305836ed,0,0,0,0,0,
20200905,RI,22484,,265203,,totalTestEncountersViral,570929,82,2581,9,,4,,2163,A+,9/7/2020 12:00,2020-09-07T12:00:00Z,09/07 08:00,1058,2581,2020-09-07T12:00:00Z,,31667,539262,22484,,,570929,287687,,,,,,,,,,,44,241,3440,287687,13407,287687,3,22,2e840cc6285ed69b54e1368c16cbaa27cfc04d71,0,0,0,0,0,
20200905,SC,124289,1976,869638,,posNeg,993927,845,8133,213,,128,,51431,A+,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,2877,8133,2020-09-04T23:59:00Z,991951,159813,832138,122313,2738,139,,,64470,5562,58908,,,,,,,,45,964,10979,993927,11943,993927,31,60,ac79b7924de01bce4282a7dbda5dcd0bbe102afe,0,0,0,0,0,
20200905,SD,14889,,139018,,totalTestsPeopleViral,153907,86,1068,,,,,11659,A+,9/4/2020 14:00,2020-09-04T14:00:00Z,09/04 10:00,173,1068,2020-09-04T14:00:00Z,204462,,,,,,,153907,,,,,,,,,,,46,293,1321,153907,1614,153907,3,6,b995cbef72a86d8a9b4b7e8a93aa95afcc020925,0,0,0,0,0,
20200905,TN,162362,4292,2147962,,posNeg,2310324,1000,7276,300,,146,,144383,A+,9/5/2020 15:00,2020-09-05T15:00:00Z,09/05 11:00,1862,7276,2020-09-05T15:00:00Z,2306032,192013,2114019,158070,1810,52,,,,,,,,,,,,,47,1765,25325,2310324,27090,2310324,25,70,0568f954e86c80638a2922fd4dc2315b46506aa6,0,0,0,0,0,
20200905,TX,635315,,4548633,,posNeg,5183948,3973,,1409,,,,538282,A+,9/5/2020 16:40,2020-09-05T16:40:00Z,09/05 12:40,13408,,2020-09-05T16:40:00Z,5183948,,,635315,,,,,368062,31521,,,,,,,34398,5076,48,4486,59709,5183948,64195,5183948,177,0,63d339f29f4d8233333d4d5857ba9b18f326e376,0,0,0,0,0,
20200905,UT,54272,,627166,,totalTestsViral,855421,152,3188,49,799,,331,45896,A+,9/5/2020 11:06,2020-09-05T11:06:00Z,09/05 07:06,420,3188,2020-09-05T11:06:00Z,855421,59600,795821,54272,,,,680694,,,,,,,5922,1053,7333,1124,49,433,4332,681438,6912,681438,1,16,fca06f473306970e584d3aaed9b139ed9b39d711,0,0,0,0,0,
20200905,VA,125727,5536,1531829,285,totalTestEncountersViral,1652020,1098,9849,243,,121,,15636,A+,9/4/2020 17:00,2020-09-04T17:00:00Z,09/04 13:00,2677,9849,2020-09-04T17:00:00Z,,144891,,120191,2544,133,1652020,,,,,,,,,,,,51,948,16780,1657841,17712,1657556,15,51,b27fa70e1e2ca2a12dfc6c50bde19f08b66b322e,0,0,0,0,0,
20200905,VI,1167,,16044,20,posNeg,17211,,,,,,,1061,C,9/5/2020 05:13,2020-09-05T05:13:00Z,09/05 01:13,16,,2020-09-05T05:13:00Z,17231,,,,16,,,,,,,,,,,,,,78,17,254,17231,271,17211,0,0,0655997d4006890da9566a2e3f765e332f5444e2,0,0,0,0,0,
20200905,VT,1646,,141441,,totalTestsViral,201078,4,,,,,,1451,B,9/4/2020 23:39,2020-09-04T23:39:00Z,09/04 19:39,58,,2020-09-04T23:39:00Z,201078,,,1647,58,,,142672,,,,,,,,,,,50,1,885,143087,1729,143087,0,0,b4ee339bfe9737445f73a89e127990f63bf0ab42,0,0,0,0,0,
20200905,WA,76335,,1457755,,totalTestEncountersViral,1534090,293,6848,,,48,,,B,9/4/2020 02:59,2020-09-04T02:59:00Z,09/03 22:59,1953,6848,2020-09-04T02:59:00Z,,,,76335,1953,,1534090,,,,,,,,,,,,53,479,15522,1534090,16001,1534090,8,14,0f6f3d6744e788e39fb54b695e3832d993eba171,0,0,0,0,0,
20200905,WI,85463,5163,1217278,118,totalTestEncountersViral,1827201,275,6048,95,1047,,,71153,A+,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,1176,6048,2020-09-05T00:00:00Z,,,,80300,1168,8,1827201,1297578,,,,,,,,,,,55,999,7075,1302859,19570,1302741,15,50,d02515086cfd94f07956f382826d75b55746a44b,0,0,0,0,0,
20200905,WV,11289,196,442192,,posNeg,453481,154,,49,,21,,8516,C,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,243,,2020-09-04T23:59:00Z,453285,,,11093,241,2,,,16201,,,,,,,,,,54,252,4318,453481,4570,453481,0,0,794293d1368009d8fe0901866b748897b8130835,0,0,0,0,0,
20200905,WY,4006,620,74312,,totalTestsViral,127683,15,223,,,,,3404,A,9/5/2020 11:21,2020-09-05T11:21:00Z,09/05 07:21,42,223,2020-09-05T11:21:00Z,127683,3638,124045,3386,,,,77685,,,,,,,,,,,56,17,0,78318,250,78318,0,0,b68dcd5a7c7f88a97b42bbda47a44487751f6c87,0,0,0,0,0,
20200904,AK,5594,,376343,,totalTestsViral,381937,43,252,,,4,,2295,A,9/4/2020 03:59,2020-09-04T03:59:00Z,09/03 23:59,40,252,2020-09-04T03:59:00Z,381937,6115,375546,,40,,,,,,,,,,,,,,02,119,3882,381937,4001,381937,0,0,f28014300f1299db4ef4f7139e34a4ee3ecddf53,0,0,0,0,0,
20200904,AL,130393,11104,840020,,totalTestsPeopleViral,959309,880,14801,,1525,,839,51154,B,9/4/2020 11:00,2020-09-04T11:00:00Z,09/04 07:00,2266,14801,2020-09-04T11:00:00Z,,,,119289,2144,122,,959309,,,,54774,,,,,,,01,1108,3331,970413,4019,970413,33,0,a2a8675ed08004f53c39efb621fdcc7215fbd0a3,0,0,0,0,0,
20200904,AR,64678,503,684236,,totalTestsViral,747317,401,4422,,,86,564,57547,A,9/4/2020 14:34,2020-09-04T14:34:00Z,09/04 10:34,873,4422,2020-09-04T14:34:00Z,747317,,684236,64175,,,,,,,,,,,,,14299,2231,05,1174,8899,748914,9868,748914,12,36,875164cad59feea7ad226984f5339f17137d3adf,0,0,0,0,0,
20200904,AS,0,,1514,,totalTestsViral,1514,,,,,,,,C,8/15/2020 00:00,2020-08-15T00:00:00Z,08/14 20:00,0,,2020-08-15T00:00:00Z,1514,,,0,,,,,,,,,,,,,,,60,0,0,1514,0,1514,0,0,509237ebafc7f5f6dadeb07c2741dc4b93ed71a5,0,0,0,0,0,
20200904,AZ,204681,1786,1032247,,totalTestsPeopleViral,1235142,742,21498,236,,145,,31384,A+,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,5171,21498,2020-09-04T00:00:00Z,,,,202895,4897,274,,1235142,270695,,,,,,,,,,04,728,13341,1236928,14053,1236928,41,24,cc6ad23b44e66a7eb627892a2deb5f30072cc9da,0,0,0,0,0,
20200904,CA,722283,,11074687,,totalTestsViral,11796970,4401,,1235,,,,,B,9/4/2020 02:59,2020-09-04T02:59:00Z,09/03 22:59,13490,,2020-09-04T02:59:00Z,11796970,,,722283,,,,,,,,,,,,,,,06,5106,127940,11796970,133046,11796970,163,0,1661bbb78ee5d2195163e4ee531189ecb0912c05,0,0,0,0,0,
20200904,CO,58655,3946,677313,,totalTestEncountersViral,1040752,219,7125,,,,,6029,A+,9/4/2020 01:59,2020-09-04T01:59:00Z,09/03 21:59,1866,7125,2020-09-04T01:59:00Z,,,,54709,,,1040752,732022,159721,11076,148645,,,,,,,,08,368,6585,735968,10961,735968,5,21,c853cf95e8f7b2d38c986da986ce8a2c508afd63,0,0,0,0,0,
20200904,CT,53365,2144,1184293,,posNeg,1237658,58,11275,,,,,9049,B,9/3/2020 20:30,2020-09-03T20:30:00Z,09/03 16:30,4468,11275,2020-09-03T20:30:00Z,1235514,,,51221,3583,885,,,,,,,,,,,,,09,156,19286,1237658,19442,1237658,0,0,dcd942938753acffebd8cbd306c654aa5a1b79bb,0,0,0,0,0,
20200904,DC,14186,,289165,,totalTestEncountersViral,303351,75,,23,,5,,11297,A+,9/3/2020 00:00,2020-09-03T00:00:00Z,09/02 20:00,611,,2020-09-03T00:00:00Z,,,,,,,303351,184919,,,,,,,,,,,11,51,4541,303351,4592,303351,2,0,053ce19a2b548e9aaf8c0e5b1541ab67e47ecbbd,0,0,0,0,0,
20200904,DE,17752,990,228890,,totalTestEncountersViral,355065,58,,12,,,,9582,A+,9/3/2020 18:00,2020-09-03T18:00:00Z,09/03 14:00,606,,2020-09-03T18:00:00Z,,21122,,16762,534,72,355065,246642,,,,,,,,,,,10,99,1995,246642,2791,246642,0,0,f4c2242a5b65d2208529f7947bd2be041c230eaf,0,0,0,0,0,
20200904,FL,633060,9900,4099796,3557,totalTestEncountersViral,6638472,3360,40127,,,,,,A+,9/3/2020 23:59,2020-09-03T23:59:00Z,09/03 19:59,11903,40127,2020-09-03T23:59:00Z,6538991,824418,5677015,623160,11903,,6638472,4727240,446669,34738,411877,437913,34017,403867,,,,,12,3147,19113,4736413,62489,4732856,103,243,117e37091d63548ce9bfb179c19379d4be19239f,0,0,0,0,0,
20200904,GA,279354,,2152771,,totalTestsViral,2432125,2295,25402,,4664,,,,A+,9/4/2020 14:50,2020-09-04T14:50:00Z,09/04 10:50,5931,25402,2020-09-04T14:50:00Z,2432125,254680,,279354,,,,,282093,21947,,,,,,,,,13,2066,19394,2432125,21460,2432125,63,143,66f5fc8331a35cc2011c79436623dd86db171df0,0,0,0,0,0,
20200904,GU,1619,0,38493,,posNeg,40112,59,,11,,,,744,A+,9/4/2020 06:00,2020-09-04T06:00:00Z,09/04 02:00,14,,2020-09-04T06:00:00Z,40110,,,1619,,,,,158,2,,,,,,,,,66,59,563,40112,622,40112,1,0,b7bee2155c1b9ebaaf9f7ddbce4e5e1c2b4d0adc,0,0,0,0,0,
20200904,HI,9202,,204520,,totalTestEncountersViral,278860,277,573,51,,31,,2778,C,9/3/2020 05:59,2020-09-03T05:59:00Z,09/03 01:59,79,573,2020-09-03T05:59:00Z,284177,9149,,,,,278860,213722,,,,,,,,,,,15,211,6080,213722,8482,213722,4,21,9809a5244031ee71e040c06ad2bee616c403f048,0,0,0,0,0,
20200904,IA,66614,,575721,,posNeg,642335,317,,87,,41,,49053,A+,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,1141,,2020-09-04T00:00:00Z,,,,66614,,,,643829,,,,50680,3106,47534,13188,1642,,,19,1091,6486,642335,7577,642335,6,0,79ef5658bbe3948f86324d4d2ea969d27d8535cd,0,0,0,0,0,
20200904,ID,32927,2438,230800,,totalTestsPeopleViral,261289,171,1442,45,392,,,15787,A+,9/3/2020 19:00,2020-09-03T19:00:00Z,09/03 15:00,372,1442,2020-09-03T19:00:00Z,,,,30489,336,36,,261289,,,,,,,,,,,16,263,2064,263727,2326,263727,0,7,8e494e2902785895df87a5cd50ce7f5f5f629c71,0,0,0,0,0,
20200904,IL,247299,1928,4064570,,posNeg,4311869,1621,,360,,155,,,A,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,8362,,2020-09-04T00:00:00Z,4309941,,,245371,8143,219,,,,,,,,,,,,,17,5594,143905,4311869,149499,4311869,38,0,ebce3b5ee964f08e17d3e82a3cf73ce2a06165d8,0,0,0,0,0,
20200904,IN,97884,,1019543,,totalTestsViral,1621012,865,11265,262,2246,78,,75222,A+,9/3/2020 23:59,2020-09-03T23:59:00Z,09/03 19:59,3350,11265,2020-09-03T23:59:00Z,1621012,102642,,,3127,223,,1117427,,,,,,,,,,,18,1030,13359,1117427,23426,1117427,18,69,fd0242fd01992ec8199278f47be075eab94cd8ae,0,0,0,0,0,
20200904,KS,45220,,381985,,posNeg,427205,314,2415,101,661,36,211,1785,A+,9/4/2020 10:00,2020-09-04T10:00:00Z,09/04 06:00,481,2415,2020-09-04T10:00:00Z,,,,,,,,427205,,,,,,,,,,,20,1280,6678,427205,7958,427205,23,54,c325bb70158865b4297bf5c5244d9a988b150e49,0,0,0,0,0,
20200904,KY,51677,4831,800763,,totalTestsViral,847609,574,4699,138,1409,,,10587,B,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,987,4699,2020-09-04T00:00:00Z,847609,,,46846,978,9,,,47540,,,,,,,,15548,,21,792,7224,852440,7904,852440,11,15,46eadf5551357ac1e608cd137960fabfe0d49eb9,0,0,0,0,0,
20200904,LA,152369,896,1780275,,posNeg,1932644,808,,,,96,,134432,A,9/4/2020 13:00,2020-09-04T13:00:00Z,09/04 09:00,5035,,2020-09-04T13:00:00Z,1931748,,,151473,4872,163,,,,,,,,,,,,,22,822,14723,1932644,15545,1932644,14,0,d0709af3d7dc4511e8980fd3dce58df38d5bc3dc,0,0,0,0,0,
20200904,MA,121758,1720,1699106,,totalTestsViral,2600312,333,12335,60,,26,,105769,A+,9/4/2020 08:00,2020-09-04T08:00:00Z,09/04 04:00,9100,12335,2020-09-04T08:00:00Z,2600312,158114,,120038,8892,208,,1819144,,,,114277,,,91070,,,,25,212,17340,1820864,39443,1820864,23,10,c6082a5f7937fe2355d841050193fd4c78269384,0,0,0,0,0,
20200904,MD,110831,,1260634,,totalTestsViral,2019324,395,14473,108,,,,7072,A+,9/4/2020 10:00,2020-09-04T10:00:00Z,09/04 06:00,3789,14473,2020-09-04T10:00:00Z,2019324,132036,,110831,3645,144,,1371465,,,,122033,10303,111730,,,,,24,819,13041,1371465,29433,1371465,11,46,fad7b4a1dce625633daf7bbfe2e8e5391b274630,0,0,0,0,0,
20200904,ME,4632,468,281971,,posNeg,286603,9,423,5,,2,,4006,A+,9/3/2020 23:59,2020-09-03T23:59:00Z,09/03 19:59,134,423,2020-09-03T23:59:00Z,286135,5800,280089,4164,133,1,,,9722,484,9225,,,,,,,,23,15,5535,286603,5550,286603,1,-1,2421693b8c16da325ef99e9160b1cf893cf6c20c,0,0,0,0,0,
20200904,MI,116295,10918,2761686,,posNeg,2877981,616,,158,,75,,76151,A+,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,6798,,2020-09-04T00:00:00Z,2910912,148506,2761686,105377,6526,272,,,262033,,,,,,,,,,26,1053,27477,2877981,28530,2877981,7,0,a0e963a9d4a5d77ff4dac50613182801e363fc16,0,0,0,0,0,
20200904,MN,78966,,1089341,,totalTestEncountersViral,1558831,274,6635,138,1871,,,70537,A+,9/3/2020 17:00,2020-09-03T17:00:00Z,09/03 13:00,1899,6635,2020-09-03T17:00:00Z,,,,78966,1847,52,1558831,1168307,,,,,,,,,,,27,843,9076,1168307,18724,1168307,10,43,9b62ddf8a76285dd9ce6f59ff37053b162e080e9,0,0,0,0,0,
20200904,MO,90215,,931515,,totalTestsViral,1339671,934,,,,113,,,A,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,1562,,2020-09-04T00:00:00Z,1339671,99995,1237342,90215,,,,1021730,,,,69634,3017,66617,,,,,29,1605,12047,1021730,16422,1021730,17,0,49ecc99bc172df9381039aa024edb0dd457b63d2,0,0,0,0,0,
20200904,MP,57,,13484,,posNeg,13541,,4,,,,,29,C,9/1/2020 00:00,2020-09-01T00:00:00Z,08/31 20:00,2,4,2020-09-01T00:00:00Z,17626,,,57,2,,,13540,,,,,,,,,,,69,0,0,13541,0,13541,0,0,4b4e10dea14e39b2b439473cbc94bb541d89f836,0,0,0,0,0,
20200904,MS,85939,4409,501465,,posNeg,587404,789,5326,178,,115,,67918,A+,9/3/2020 00:00,2020-09-03T00:00:00Z,09/02 20:00,2558,5326,2020-09-03T00:00:00Z,582297,,,81530,2394,164,,,27057,95,,,,,,,32271,,28,823,0,587404,823,587404,22,0,3951339cdfcbfce2c4908561d3fb29484273dd73,0,0,0,0,0,
20200904,MT,8019,,251969,,posNeg,259988,150,474,,,,,5821,B,9/4/2020 01:59,2020-09-04T01:59:00Z,09/03 21:59,114,474,2020-09-04T01:59:00Z,259988,,,8019,,,,,,,,,,,,,,,30,148,4180,259988,4328,259988,3,2,d9b9d391fe16204709f5d04d9cbc85fa5e3028cf,0,0,0,0,0,
20200904,NC,174254,,2214842,,posNeg,2389096,955,,281,,,,145884,A+,9/4/2020 12:10,2020-09-04T12:10:00Z,09/04 08:10,2839,,2020-09-04T12:10:00Z,2389096,,,174254,2839,,,,,,,,,,,,,,37,2045,39214,2389096,41259,2389096,36,0,ecf32e22b62ffa5d877b2c4496feac21899595a7,0,0,0,0,0,
20200904,ND,12971,,194783,,totalTestEncountersViral,476793,67,590,17,158,,,10310,A,9/4/2020 01:59,2020-09-04T01:59:00Z,09/03 21:59,154,590,2020-09-04T01:59:00Z,492798,,,12971,150,4,476793,207257,8872,355,8517,,,,,,,,38,342,1513,207754,6370,207754,0,7,1ab8d190cc8d63346b19a2300583963178acb7f2,0,0,0,0,0,
20200904,NE,35469,,338123,,totalTestsViral,493076,162,2033,,,,,26766,A+,9/3/2020 20:30,2020-09-03T20:30:00Z,09/03 16:30,404,2033,2020-09-03T20:30:00Z,493076,43147,448935,35469,,,,374035,,,,,,,,,,,31,474,4153,373592,5257,373592,5,6,730cb18c1148b516f77c9987599f13874d0a381b,0,0,0,0,0,
20200904,NH,7368,,209895,,totalTestsViral,341985,9,716,,227,,,6727,B,9/4/2020 09:00,2020-09-04T09:00:00Z,09/04 05:00,432,716,2020-09-04T09:00:00Z,341985,,,7368,,,,217263,30685,,,30036,,,,,,,33,21,1367,217263,4582,217263,0,1,34a7aaf181902dafa60aae3afb40c11882156f4c,0,0,0,0,0,
20200904,NJ,193422,,2771300,,posNeg,2964722,466,22770,95,,40,,34075,A+,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,15977,22770,2020-09-04T00:00:00Z,2964722,,,193422,14195,1782,,,,,,,,,,,,,34,449,34258,2964722,34707,2964722,7,32,4c639f9519b88b65264b9db94916fa3a332cd658,0,0,0,0,0,
